model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,32,266,0.032470703125,4374528,4366336,0.99812734082397,0.9984301656151496,0.998559587945804,0.998559589191473,0.9984905839282501,0.9984543436603405,0.03848706187323807,0.015401653463709595,0.4001774288314566,0.18681509650333472,0.03848706187323807,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.03870070882634429,0.015620429965230963,0.0826471821706928,0.40362128857437995,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,33,274,0.033447265625,4510976,4497408,0.9969922251858578,0.9984301656151496,0.998559587945804,0.998559589191473,0.9984918056250529,0.9984548364082471,0.039265294796761545,0.015715538744410913,0.4002399275430137,0.19062238311339652,0.039265294796761545,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.03947876882750102,0.015934245501021748,0.0826471821706928,0.4036155628521502,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,34,283,0.0345458984375,4647424,4644864,0.9994491572105321,0.9984301656151496,0.998559587945804,0.998559589191473,0.9984930211654826,0.9984553854327114,0.04003960604986785,0.016065272747945496,0.40123453582277485,0.194864498531378,0.04003960604986785,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04025290802963077,0.016283901794105136,0.0826471821706928,0.4045397610060449,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,35,291,0.0355224609375,4783872,4775936,0.9983410927382672,0.9984301656151496,0.998559587945804,0.998559589191473,0.998494221159963,0.9984558686941564,0.04080401437983438,0.016373115058988693,0.40126235881047034,0.19859848665030644,0.04080401437983438,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04101714650903767,0.016591675702977978,0.0826471821706928,0.40450584975047416,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,36,299,0.0364990234375,4920320,4907008,0.9972944849115505,0.9984301656151496,0.998559587945804,0.998559589191473,0.9984954086423903,0.9984563478310529,0.04156045240841348,0.016678329991919667,0.40130289795746577,0.20230060586004647,0.04156045240841348,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04177341645804799,0.016896822817538674,0.0826471821706928,0.40448745279208215,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,37,308,0.03759765625,5056768,5054464,0.9995443730066319,0.9984301656151496,0.998559587945804,0.998559589191473,0.9984965839338702,0.9984568823697706,0.042309124683162884,0.017018836431923184,0.40224978794458277,0.2064307951023347,0.042309124683162884,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04252192237876924,0.017237253597443887,0.0826471821706928,0.4053733376374882,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,38,316,0.03857421875,5193216,5185536,0.9985211475894705,0.9984301656151496,0.998559587945804,0.998559589191473,0.9984977509541079,0.9984573527537661,0.04305252809495972,0.01731847568056499,0.40226384946236204,0.2100652837813004,0.04305252809495972,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04326516060727258,0.017536826266625383,0.0826471821706928,0.405333668487008,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,39,324,0.03955078125,5329664,5316608,0.9975503146164562,0.9984301656151496,0.998559587945804,0.998559589191473,0.9984989107217837,0.9984578195613076,0.04379131155329748,0.01761583669261552,0.40226784875295774,0.2136721384799497,0.04379131155329748,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04400377990886463,0.017834121205436877,0.0826471821706928,0.4052861195645642,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,40,333,0.0406494140625,5466112,5464064,0.9996253278381416,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985000573684126,0.9984583407796714,0.04452173677522452,0.017947857935655263,0.40312573667707624,0.21769940611753014,0.04452173677522452,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04473404283123548,0.018166068673778298,0.0826471821706928,0.40609047436897133,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,41,341,0.0416259765625,5602560,5595136,0.9986748914781814,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985011965963906,0.9984587997976293,0.04524743624323159,0.018240256906089818,0.4031224400878252,0.22124607349372563,0.04524743624323159,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04545958104974286,0.01845840267353316,0.0826471821706928,0.4060398764637882,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,42,349,0.0426025390625,5739008,5726208,0.9977696493888839,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985023264846191,0.998459255634979,0.04596718619865433,0.018530629797698234,0.4031273464861486,0.22476816544934564,0.04596718619865433,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04617917107764006,0.01874871104465402,0.0826471821706928,0.4059992981063305,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,43,358,0.043701171875,5875456,5873664,0.9996950023964097,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985034462303337,0.9984597646042642,0.046680475272598415,0.018854848256746964,0.4039129453297323,0.2287007888431954,0.046680475272598415,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.046892301659658256,0.01907285746277312,0.0826471821706928,0.406737498218852,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,44,366,0.044677734375,6011904,6004736,0.9988076988587975,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985045541781787,0.9984602133745184,0.04738624898713692,0.019140719338744297,0.40392982664528015,0.23216827588260194,0.04738624898713692,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04759791855217418,0.019358665024579273,0.0826471821706928,0.40671242805206675,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,45,374,0.045654296875,6148352,6135808,0.9979597784902361,0.9984301656151496,0.998559587945804,0.998559589191473,0.998505643845139,0.9984606589613961,0.04808037759761292,0.019424562578574472,0.4040018724715435,0.23561116611290336,0.04808037759761292,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.048291892928154924,0.019642445194802224,0.0826471821706928,0.40674415525655183,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,46,383,0.0467529296875,6284800,6283264,0.999755600814664,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985067314581294,0.9984611563155099,0.04877319780905584,0.019741382058724617,0.404758821351246,0.23945404323631383,0.04877319780905584,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.04898455919582719,0.019959194278066448,0.0826471821706928,0.40745889328665624,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,47,391,0.0477294921875,6421248,6414336,0.9989235737351991,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985078027168698,0.9984615947965381,0.04945560020178264,0.0200206988021695,0.40482167278293085,0.24284202911098662,0.04945560020178264,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.049666809959609426,0.02023844895768585,0.0826471821706928,0.40748437385337166,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,48,399,0.0487060546875,6557696,6545408,0.9981261711430356,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985088704766644,0.9984620304319045,0.05013577373146658,0.020298202831051052,0.40486465691685025,0.2462080275771724,0.05013577373146658,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05034683235559933,0.020515891325524796,0.0826471821706928,0.4074912038283004,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,49,408,0.0498046875,6694144,6692864,0.9998087880989713,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985099158642435,0.9984625169071755,0.05080169593906796,0.020608092381012567,0.4056575671357529,0.2499668477790322,0.05080169593906796,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05101260659613233,0.02082571201842207,0.0826471821706928,0.4082463808073871,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,50,416,0.05078125,6830592,6823936,0.9990255603028259,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985109513584425,0.99846294636956,0.051461315965882035,0.020881664159430855,0.405774002617326,0.2532851498240836,0.051461315965882035,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.0516720800562146,0.021099223009538808,0.0826471821706928,0.4083292754343301,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,51,424,0.0517578125,6967040,6955008,0.9982730112070549,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985119715059994,0.9984633727786714,0.0521111600301094,0.02115329097270969,0.4059263113791267,0.2565798603209238,0.0521111600301094,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05232177972591661,0.02137078946768487,0.0826471821706928,0.40844920756965863,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,52,433,0.0528564453125,7103488,7102464,0.9998558454663399,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985129888743302,0.9984638492858221,0.052759233699957796,0.02145683073167649,0.406693373404581,0.26026166042749,0.052759233699957796,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05296970939461904,0.021674261780502923,0.0826471821706928,0.409182191637712,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,53,441,0.0538330078125,7239936,7233536,0.9991160142852091,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985139992336968,0.998464269945479,0.053402842590356416,0.02172479508566734,0.40680971333893834,0.26351194694823327,0.053402842590356416,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05361317527594002,0.021942166593154806,0.0826471821706928,0.40926817858150233,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,54,449,0.0548095703125,7376384,7364608,0.9984035538280003,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985149964609438,0.9984646879089544,0.05403808619098027,0.021991041945509656,0.4069544925738002,0.26674140104109095,0.05403808619098027,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05424827772624299,0.02220835429328317,0.0826471821706928,0.4093835827444108,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,55,458,0.055908203125,7512832,7512064,0.9998977749003305,0.9984301656151496,0.998559587945804,0.998559589191473,0.998515984558821,0.9984651548687442,0.05466751429293693,0.022288499941316008,0.40771014064920985,0.27034943210887136,0.05466751429293693,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.054877565970075176,0.02250574619430082,0.0826471821706928,0.4101083165126755,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,56,466,0.056884765625,7649280,7643136,0.9991967871485944,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985169721030676,0.9984655675173653,0.055296589726690604,0.02255136118640969,0.4078255331453936,0.2735378202247883,0.055296589726690604,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.0555065016240668,0.022768549031959844,0.0826471821706928,0.4101960737170245,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,57,474,0.057861328125,7785728,7774208,0.9985203695787985,0.9984301656151496,0.998559587945804,0.998559589191473,0.998517956358748,0.9984659773618468,0.05592357031131856,0.02281243616705526,0.4079216695225586,0.27670454176016307,0.05592357031131856,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.056133342894405525,0.02302956600207645,0.0826471821706928,0.41026535771080314,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,58,483,0.0589599609375,7922176,7921664,0.9999353712919279,0.9984301656151496,0.998559587945804,0.998559589191473,0.998518935210993,0.9984664355272135,0.0565471088542854,0.023104292028457218,0.40858485069491346,0.2802446214692243,0.0565471088542854,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05675674288790041,0.023321357013476852,0.0826471821706928,0.41090020016720474,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,59,491,0.0599365234375,8058624,8052736,0.999269354172623,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985199066169055,0.998466840258916,0.05716590400992211,0.023362110118248236,0.4086721013664604,0.2833718383903232,0.05716590400992211,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.057375400548039815,0.023579117816415914,0.0826471821706928,0.4109621473870735,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,60,499,0.0609130859375,8195072,8183808,0.9986255154317131,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985208677363601,0.9984672424328446,0.057778146590347385,0.023618298880941472,0.4087756405271613,0.2864792923100194,0.057778146590347385,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05798750708894167,0.023835249654291606,0.0826471821706928,0.4110411164551862,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,61,508,0.06201171875,8331520,8331264,0.9999692733138731,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985218167645209,0.9984676920501537,0.05838268689721951,0.023904709545289365,0.4094486022435503,0.2899533242395009,0.05838268689721951,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05859191306772576,0.02412159667855381,0.0826471821706928,0.4116881565323173,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,62,516,0.06298828125,8467968,8462336,0.9993349053751738,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985227599131239,0.9984680889507502,0.058983481867775946,0.024157539143349185,0.4095644810779984,0.29302003301020113,0.058983481867775946,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05919257454240314,0.0243743700981982,0.0826471821706928,0.4117808743178994,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,63,524,0.06396484375,8604416,8593408,0.9987206569277916,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985236992361389,0.9984684836008381,0.05958183990104977,0.02440893514516387,0.409670718220533,0.2960693529062905,0.05958183990104977,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.05979079962128227,0.024625710240140715,0.0826471821706928,0.4118645409681944,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,64,533,0.0650634765625,8740864,8740864,1.0,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985246356913472,0.9984689245676679,0.060178371113032134,0.024689835368840157,0.4102775617250525,0.299476545680595,0.060178371113032134,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.060387198284787315,0.024906548048144225,0.0826471821706928,0.4124474848242572,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,65,541,0.0660400390625,8877312,8871936,0.9993944112812527,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985255670752984,0.9984693144343868,0.06077167188427517,0.024938184317381068,0.41035870075896147,0.3024889061974377,0.06077167188427517,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.06098036722535286,0.025154841813864338,0.0826471821706928,0.41250722090447006,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,66,549,0.0670166015625,9013760,9003008,0.9988071570576541,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985264957353868,0.9984697021198008,0.06136323752795954,0.025185143753202223,0.41042723245700435,0.3054844125529109,0.06136323752795954,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.061571801423902874,0.02540174637561265,0.0826471821706928,0.4125548674583915,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,67,557,0.0679931640625,9150208,9134080,0.9982374171166383,0.9984301656151496,0.998559587945804,0.998559589191473,0.9985274097685528,0.9984700877567814,0.061945485677721075,0.025430798316672346,0.4105351348600149,0.30846409139643827,0.061945485677721075,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.06215392019886536,0.02564734635495091,0.0826471821706928,0.41264245719160786,0,0
Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,68,566,0.069091796875,9286656,9281536,0.9994486712978278,0.9984301656151496,0.998559587945804,0.998559589191473,0.99852832270553,0.998470519118119,0.06252703554444071,0.025705579747026867,0.4111114420058629,0.3117970659728342,0.06252703554444071,0.08244330223834276,0.0015698343848503684,0.00022219872935090782,0.9997778012706491,0.06273534084594357,0.025922066729220757,0.0826471821706928,0.41319719283707157,0,0
